temperature,exhaust_vacuum,amb_pressure,r_humidity,energy_production,temperature_sqaure
28.12,44.89,1009.18,47.14,441.13,5.302829433425141
23.79,50.16,1005.32,75.82,435.49,4.877499359302879
7.11,43.13,1018.96,87.82,486.11,2.6664583251946765
20.16,57.76,1019.34,72.1,455.13,4.48998886412873
22.58,59.14,1017.2,80.91,439.78,4.751841748206688
8.88,36.3,1015.27,56.96,478.7,2.979932885150268
28.83,64.96,1000.05,63.57,429.13,5.36935750346352
18.04,44.88,1017.96,66.3,461.13,4.24735211631906
14.22,48.6,1006.26,88.05,459.69,3.7709415269929605
6.04,41.14,1027.92,87.12,481.37,2.4576411454889016
10.15,41.46,1019.56,81.79,479.32,3.1859064644147983
25.48,60.29,1017.55,51.22,443.77,5.047771785649585
19.94,56.53,1020.48,76.43,453.8,4.465422712353221
29.74,56.9,1007.15,41.91,438.76,5.453439281774392
28.18,77.54,1011.99,74.72,430.55,5.308483775994799
20.36,66.05,1015.86,87.19,450.23,4.512205669071391
21.87,49.39,1019.99,67.05,451.97,4.676537180435969
7.4,40.72,1022.56,87.67,484.29,2.7202941017470885
6.58,43.02,1014.03,84.95,488.22,2.565151067676132
28.28,68.67,1006.36,69.9,435.29,5.317894320123332
26.68,63.73,1009.7,71.55,439.69,5.165268628057984
25.42,69.71,1009.29,82.5,435.59,5.041825066382213
13.94,41.26,1021.67,74.4,467.9,3.7336309405188937
13.82,42.32,1016.32,81.19,463.06,3.7175260590882213
11.53,41.39,1018.39,85.52,474.49,3.395585369269929
28.44,74.93,1013.88,52.0,441.52,5.332916650389353
27.98,58.33,1013.92,54.25,437.76,5.289612462175278
25.67,69.88,1007.84,83.32,441.35,5.06655701635736
13.78,38.28,1014.8,81.19,467.43,3.712142238654117
31.46,71.29,1008.57,41.79,430.8,5.608921464952063
30.14,67.69,1006.54,57.05,426.91,5.489990892524322
11.76,39.28,1016.9,91.06,478.07,3.4292856398964493
28.97,67.9,1006.19,65.81,434.7,5.382378656319156
24.02,64.63,1020.49,55.17,449.66,4.901020301937138
11.45,45.01,1018.88,92.12,470.4,3.383784863137726
27.41,59.21,1013.3,50.93,438.39,5.23545604508337
20.98,43.77,1010.67,62.73,449.88,4.580392996239515
7.32,41.22,1015.42,97.25,484.21,2.705549851693737
12.28,41.49,1019.73,94.79,467.44,3.504283093587046
24.33,46.93,1013.51,52.63,449.07,4.9325449820554095
26.85,73.77,1001.2,90.13,431.24,5.181698563212646
22.05,48.14,1015.81,69.94,447.37,4.695742752749559
15.47,46.48,1007.69,91.07,462.58,3.9331920878594273
16.9,38.58,1014.09,70.11,459.87,4.110960958218893
19.26,44.34,1019.45,51.32,467.72,4.3886216514983385
13.21,41.2,1016.63,74.1,474.26,3.6345563690772495
18.73,46.48,1007.19,79.23,450.74,4.327817001676481
14.13,43.7,1015.94,80.89,469.28,3.7589892258425004
28.63,66.56,1005.88,64.73,427.35,5.350700888668698
29.23,75.6,1017.72,52.26,438.92,5.406477596365308
12.65,44.34,1014.74,92.81,473.46,3.556683848755748
25.34,59.39,1014.02,73.58,439.8,5.033885179461287
32.14,68.31,1010.48,42.15,436.15,5.669215113223347
22.68,70.47,1010.86,82.8,441.47,4.762352359916263
25.84,67.83,1009.26,59.55,433.32,5.083306010855534
17.53,44.9,1020.5,71.1,457.61,4.186884283091665
20.26,51.19,1008.9,93.47,448.1,4.50111097397076
11.29,41.5,1013.39,89.15,476.04,3.3600595232822883
29.39,68.24,1009.06,66.76,427.96,5.42125446737192
14.66,41.66,1012.89,62.41,466.87,3.8288379438153295
27.35,77.95,1017.43,73.36,437.61,5.229722745997153
24.19,65.48,1018.8,60.54,443.92,4.9183330509431755
9.23,39.66,1019.44,76.11,481.77,3.0380915061926625
14.91,43.34,1015.15,81.56,461.27,3.8613469152615645
25.75,71.14,1008.33,77.12,433.64,5.07444578254611
32.19,69.13,1000.45,48.22,425.21,5.673623181001713
16.98,43.99,1021.65,81.17,456.07,4.120679555607303
16.38,47.45,1010.08,88.86,450.69,4.047221268969612
30.58,65.18,1011.61,37.43,437.17,5.529918625079396
11.97,41.04,1026.42,70.75,468.81,3.459768778401239
14.42,41.16,1004.32,88.42,467.25,3.797367509209505
26.96,69.45,1013.89,51.47,436.69,5.192301994298868
9.21,39.72,1019.54,74.44,478.96,3.034798181098704
21.85,58.33,1013.03,66.39,447.31,4.674398357008098
10.33,41.44,1015.24,86.72,478.79,3.2140317359976396
23.19,48.6,1002.38,61.19,445.52,4.815599651133803
23.26,59.14,1016.98,76.29,440.37,4.822862220714998
8.35,40.46,1019.23,73.26,474.79,2.8896366553599777
20.37,69.48,1011.04,84.31,445.81,4.513313638558703
22.1,65.48,1019.3,66.96,447.0,4.701063709417263
25.96,63.77,1013.24,65.43,445.26,5.095095681142799
19.19,50.16,1011.12,99.91,449.52,4.380639222761902
18.6,58.71,1009.8,86.42,430.38,4.312771730569565
6.13,40.81,1026.31,91.66,483.8,2.4758836806279896
18.89,43.56,1012.79,38.63,463.91,4.346262762420146
19.75,54.2,1011.43,83.5,448.89,4.444097208657794
19.76,58.79,1017.37,89.09,449.76,4.445222154178574
26.24,49.82,1014.9,55.58,452.41,5.122499389946279
14.32,71.14,1019.87,79.15,460.02,3.7841775856849003
20.32,67.71,1007.42,63.71,446.22,4.507771067833858
14.7,41.39,1018.84,68.19,469.6,3.8340579025361627
26.2,71.14,1007.92,72.95,431.7,5.118593556827891
27.15,59.21,1013.49,51.71,440.27,5.2105661880452105
4.0,39.9,1008.46,97.21,490.68,2.0
19.97,59.21,1017.87,83.46,450.41,4.468780594300866
19.87,49.69,1012.23,68.57,456.03,4.457577817604534
14.87,38.28,1014.65,80.24,467.29,3.856163896931768
31.86,73.88,1005.6,57.68,435.91,5.644466316668034
12.06,48.04,1010.01,100.13,465.63,3.472751070837068
19.96,56.03,1020.59,64.95,454.67,4.467661580737736
15.4,41.16,1005.34,80.22,465.16,3.924283374069717
8.76,41.48,1018.49,74.98,474.3,2.9597297173897483
5.24,38.68,1018.03,78.65,486.67,2.2891046284519194
22.43,69.84,1006.94,75.54,436.19,4.736032094485847
32.9,68.51,1012.95,50.09,430.23,5.735852159879995
16.26,38.58,1016.04,76.7,462.54,4.032369030731191
12.31,41.06,1021.19,74.38,475.76,3.508560958569767
13.79,45.08,1023.3,83.59,465.69,3.713488925525428
15.68,39.16,1006.09,75.62,461.98,3.9597979746446663
20.9,67.07,1005.43,82.85,443.46,4.571651780264984
15.47,48.98,1016.42,89.85,457.55,3.9331920878594273
28.16,70.98,1008.51,72.12,435.04,5.3065996645686395
14.88,41.66,1009.4,67.15,468.55,3.8574603043971822
22.9,49.3,1003.45,80.95,441.77,4.78539444560216
21.7,60.77,1018.07,88.15,444.66,4.658325879540846
16.69,50.9,1013.21,84.98,460.75,4.0853396431631
28.5,76.86,999.49,77.47,430.62,5.338539126015656
9.39,39.66,1019.22,75.33,482.16,3.0643106892089125
21.08,63.13,1013.53,98.0,443.51,4.591296113299598
22.37,41.54,1013.74,72.21,459.06,4.729693436154187
7.79,42.03,1017.74,91.48,477.26,2.7910571473905725
25.86,61.08,1013.51,67.5,449.67,5.085272854036448
27.09,73.5,1011.34,76.06,434.31,5.204805471869242
6.86,41.38,1021.35,90.78,487.49,2.619160170741759
7.44,41.04,1021.84,88.56,479.08,2.727636339397171
10.22,39.64,1010.72,63.05,477.22,3.1968734726291563
25.67,74.78,1010.24,68.87,440.48,5.06655701635736
27.65,48.41,1008.54,58.25,440.94,5.2583267300539625
25.37,44.89,1009.27,63.06,442.38,5.036864103785211
28.46,69.75,1009.46,79.75,435.75,5.334791467339656
18.37,44.89,1010.61,86.74,454.37,4.286023798347368
21.83,41.1,1001.91,41.79,453.38,4.672258554489466
30.81,71.97,1008.36,75.0,430.53,5.550675634551167
27.38,69.4,1004.57,74.12,434.47,5.232590180780452
28.57,51.43,1012.02,47.79,450.04,5.345091205957107
6.9,39.81,1016.74,88.24,481.88,2.6267851073127395
14.56,25.88,1009.46,78.22,466.29,3.8157568056677826
8.61,37.49,1009.35,82.62,477.13,2.9342801502242417
30.66,73.77,1003.13,78.09,430.0,5.537147279962851
26.23,59.87,1012.93,66.62,447.16,5.121523210920751
28.09,70.02,1010.84,51.29,437.83,5.3
24.77,71.94,1006.77,88.86,432.27,4.976946855251722
8.81,44.68,1023.06,93.93,479.24,2.968164415931166
10.39,40.22,1009.77,83.27,478.58,3.2233522922572395
32.44,77.95,1014.83,50.69,434.97,5.6956123463592565
11.63,41.5,1013.6,87.11,477.3,3.410278580995987
28.97,78.92,1011.71,88.5,430.98,5.382378656319156
15.98,42.99,1008.24,83.78,467.42,3.997499218261337
13.98,41.79,1010.6,83.84,457.12,3.7389838191679834
20.5,51.19,1009.0,91.79,445.35,4.527692569068709
27.92,69.23,1013.21,44.43,435.62,5.2839379254491625
14.38,40.1,1015.51,81.23,467.28,3.792097045171708
16.84,39.63,1004.67,82.98,466.06,4.1036569057366385
29.97,69.14,1007.92,66.74,433.82,5.474486277268397
5.53,35.79,1013.48,94.19,484.25,2.3515952032609695
5.15,45.87,1008.02,98.36,479.61,2.2693611435820435
25.77,62.96,1019.86,58.07,442.83,5.076416058598822
13.86,40.83,1008.76,82.4,470.37,3.722902093797257
13.26,45.51,1015.99,69.82,472.17,3.641428291206625
17.51,41.85,1016.25,72.03,465.05,4.1844951905815355
10.16,39.3,1019.71,81.21,480.74,3.1874754901018454
20.19,66.86,1012.97,64.7,454.84,4.493328387732195
27.67,69.59,1009.13,82.15,437.29,5.260228131934964
27.28,47.93,1003.46,59.22,438.0,5.223025942880239
21.91,63.76,1009.85,76.8,445.04,4.6808118953873805
24.42,63.31,1012.64,71.8,438.39,4.941659640242335
12.62,40.92,1021.85,81.41,465.68,3.552463933666322
10.52,41.48,1018.0,68.99,469.8,3.243454948045371
9.86,43.56,1015.13,74.89,481.87,3.1400636936215163
20.94,68.12,1012.43,78.2,446.41,4.57602447545902
10.02,39.66,1016.34,79.98,480.05,3.1654383582688825
30.71,71.85,1008.07,72.05,425.16,5.541660400998964
6.9,40.62,1018.48,78.84,479.97,2.6267851073127395
26.29,68.24,1010.71,76.95,429.71,5.127377497317708
11.17,40.27,1009.54,74.56,476.18,3.3421549934136805
23.15,66.48,1003.71,76.0,435.62,4.811444689487764
13.79,40.0,1016.02,70.17,461.16,3.713488925525428
21.16,78.11,1006.73,78.11,435.71,4.6
6.03,40.78,1025.53,98.68,480.36,2.455605831561735
30.17,74.22,1007.46,49.27,432.0,5.492722457943784
15.87,41.16,1005.85,78.29,463.86,3.983716857408418
20.94,44.89,1009.64,75.14,450.71,4.57602447545902
6.22,38.68,1017.87,69.41,483.55,2.493992782667985
29.29,57.19,1008.3,60.11,435.69,5.412023651093923
17.73,43.72,1009.33,76.68,453.94,4.21070065428546
27.84,72.39,1001.18,83.46,432.19,5.276362383309167
12.42,38.25,1012.76,82.23,472.3,3.5242020373412193
12.64,41.79,1016.38,92.65,461.46,3.5552777669262356
22.12,60.77,1018.01,83.87,443.97,4.703190406521939
24.99,48.92,1010.03,41.26,443.12,4.998999899979995
7.9,40.0,1018.74,79.55,474.5,2.8106938645110393
17.14,58.16,1018.59,77.22,458.61,4.1400483088968905
21.95,68.08,1012.91,69.36,443.93,4.685082710048992
30.75,71.25,1000.07,65.47,431.93,5.545268253204709
13.78,41.16,1021.65,75.77,460.44,3.712142238654117
21.79,60.93,1006.44,87.68,443.01,4.6679760067935225
8.07,41.01,1023.26,97.5,474.09,2.8407745422683583
7.41,40.81,1026.15,88.96,488.48,2.72213151776324
24.45,65.12,1015.92,57.19,445.01,4.944694126030447
20.55,46.21,1013.21,73.18,448.66,4.533210782657255
23.24,51.95,1006.21,78.08,448.5,4.82078831727758
25.54,70.47,1009.28,73.5,436.16,5.053711507397311
28.85,71.32,1009.09,76.9,435.13,5.371219600798314
20.27,63.09,1016.6,90.7,446.75,4.502221673796171
25.23,60.84,1017.79,56.42,442.02,5.022947341949744
12.42,43.14,1015.88,79.48,471.1,3.5242020373412193
23.04,59.43,1010.23,68.99,442.99,4.8
21.29,59.04,1012.49,84.23,445.37,4.6141087980237305
22.71,59.43,1005.68,83.52,441.24,4.765501022977542
27.54,68.27,1008.12,56.42,433.0,5.24785670536077
5.18,40.27,1010.84,81.64,489.1,2.2759613353482084
12.04,38.25,1013.08,82.45,472.13,3.4698703145794942
23.7,70.04,1011.13,84.16,436.28,4.868264577855234
11.48,42.02,1000.29,94.76,471.43,3.388214869219483
26.91,70.47,1007.55,72.59,434.24,5.187484939737175
30.52,70.04,1010.62,54.47,431.14,5.524490926773253
10.23,43.72,1011.18,97.93,471.61,3.1984371183438953
16.7,50.88,1015.11,97.25,456.18,4.08656334834051
10.28,41.46,1018.44,85.23,479.66,3.2062439083762793
25.46,70.32,1010.65,64.7,433.08,5.045790324617146
29.98,47.93,1002.46,42.73,438.79,5.475399528801528
21.96,48.6,1004.87,76.27,446.56,4.686149805543993
21.83,63.07,1011.57,87.02,443.1,4.672258554489466
26.3,77.95,1009.45,78.72,437.95,5.128352561983234
9.18,39.42,1025.41,69.46,473.78,3.0298514815086235
33.72,74.33,1011.4,37.51,428.96,5.80689245638319
24.34,66.05,1019.26,74.58,440.67,4.933558553417604
24.97,63.86,1018.64,52.01,441.61,4.996999099459595
17.31,44.71,1017.43,35.4,463.05,4.160528812542944
26.12,66.75,1017.86,79.02,433.67,5.110772935672255
22.49,56.9,1007.65,63.34,449.64,4.742362280551751
12.18,40.1,1016.67,91.87,471.49,3.4899856733230297
33.5,70.8,1008.99,57.24,433.19,5.787918451395113
16.02,71.14,1019.75,70.42,456.35,4.0024992192379
19.01,58.46,1017.14,90.99,446.18,4.360045871318328
16.0,42.86,1013.88,81.74,467.5,4.0
25.35,63.21,1012.31,80.16,442.23,5.034878350069642
27.96,73.42,1011.11,71.93,435.93,5.287721626560915
12.76,42.32,1015.35,78.18,466.15,3.57211421989835
18.4,40.79,1006.18,92.36,461.29,4.2895221179054435
21.82,50.66,1013.74,73.6,455.2,4.671188285650665
24.35,58.49,1011.03,70.64,445.6,4.934571916590131
15.8,41.1,1003.0,77.36,465.87,3.9749213828703582
9.41,39.61,1016.14,78.38,477.34,3.0675723300355937
32.12,69.98,1013.31,54.3,429.86,5.6674509261219015
33.68,68.14,1002.75,56.05,427.53,5.803447251418763
21.88,59.39,1015.58,87.19,442.92,4.6776062254105994
14.8,42.77,1019.14,76.53,462.29,3.847076812334269
27.5,59.54,1004.88,72.7,438.81,5.244044240850758
9.99,36.71,1023.57,83.53,475.85,3.1606961258558215
25.76,57.32,1011.93,43.61,440.26,5.075431016179809
29.53,64.44,1013.22,59.75,440.1,5.43415126767741
16.32,43.56,1014.4,59.77,463.57,4.039801975344831
10.11,52.75,1021.79,76.08,470.35,3.179622619116929
29.53,71.43,1011.79,57.41,438.78,5.43415126767741
26.23,63.56,1013.57,65.81,440.8,5.121523210920751
28.69,71.29,1009.22,68.35,433.07,5.3563046963368315
23.43,71.97,1009.42,94.27,442.19,4.8404545241123795
3.99,39.64,1011.53,83.58,492.06,1.997498435543818
15.86,49.69,1015.59,87.26,462.84,3.9824615503479754
24.53,74.78,1009.9,78.34,446.3,4.952776998815917
11.92,43.8,1022.96,60.49,470.33,3.4525353003264136
13.0,39.85,1012.57,61.56,477.71,3.605551275463989
28.31,65.71,1014.67,59.29,447.26,5.320714237769211
9.37,44.77,1020.61,87.31,474.41,3.0610455730027932
25.44,69.59,1008.22,80.73,433.97,5.043808085167397
15.1,41.35,1003.84,97.89,466.14,3.8858718455450894
21.06,50.59,1016.42,66.12,454.15,4.589117562233506
7.28,40.67,1020.16,72.7,493.3,2.6981475126464085
8.36,38.91,1016.27,88.82,482.09,2.891366458960192
14.1,44.84,1025.09,79.42,468.22,3.7549966711037173
27.46,69.98,1013.28,63.73,435.36,5.240229002629561
10.2,41.01,1021.39,96.64,468.27,3.1937438845342623
26.4,48.41,1008.51,66.95,442.23,5.138093031466052
18.39,67.71,1003.77,92.48,444.63,4.288356328478313
24.2,68.67,1006.72,78.08,444.09,4.919349550499537
28.26,69.23,1013.01,42.1,436.31,5.316013544000805
4.87,42.85,1013.6,92.3,482.22,2.2068076490713913
15.33,37.2,1013.4,78.99,466.81,3.9153543900903784
18.64,52.08,1004.24,99.9,451.3,4.317406628984581
4.08,35.19,1018.87,97.07,489.44,2.0199009876724157
13.32,43.22,1009.45,75.3,466.83,3.6496575181789317
13.69,44.85,1016.89,79.87,470.78,3.6999999999999997
19.38,63.56,1013.13,83.54,452.01,4.402272140611028
15.3,38.62,1017.19,70.63,462.65,3.9115214431215892
12.6,41.74,1022.13,67.89,474.23,3.5496478698597698
23.7,69.23,1011.73,73.18,437.15,4.868264577855234
24.01,63.56,1014.19,64.31,444.1,4.9
25.23,66.44,1011.37,51.3,438.28,5.022947341949744
25.35,71.98,1006.83,88.44,435.72,5.034878350069642
13.96,40.92,1022.65,73.08,460.95,3.736308338453881
22.58,41.54,1013.21,71.33,460.95,4.751841748206688
7.95,37.49,1009.32,80.8,479.78,2.819574435974337
28.66,77.95,1009.56,69.07,431.23,5.3535035257296695
10.03,41.62,1014.55,95.61,462.73,3.167017524422623
23.72,58.62,1016.65,69.1,447.49,4.870318264754368
28.62,63.77,1012.82,55.77,441.97,5.349766350038102
29.8,69.34,1009.36,64.74,437.65,5.458937625582473
18.33,44.34,1019.55,51.69,468.8,4.281354925721529
14.27,41.48,1014.83,62.7,458.19,3.7775653535048206
31.37,74.87,1009.22,56.58,436.16,5.600892785976178
16.81,42.42,1008.95,74.25,462.19,4.1
31.37,76.86,997.34,62.94,431.03,5.600892785976178
24.33,68.08,1013.02,64.81,442.93,4.9325449820554095
8.54,38.08,1019.75,71.24,478.31,2.9223278392404914
26.48,69.14,1009.31,84.11,435.76,5.145872132107443
13.85,44.9,1019.11,76.79,467.2,3.721558813185679
21.8,65.94,1012.02,63.52,448.66,4.669047011971501
14.95,43.52,1022.43,94.75,464.98,3.866522985836241
19.13,45.38,1014.72,81.95,459.94,4.3737855457258075
8.53,40.77,1009.85,90.95,481.03,2.9206163733020465
20.84,51.19,1008.63,84.11,448.98,4.565084884205331
11.68,39.22,1017.9,57.95,471.8,3.4176014981270124
6.28,43.02,1013.72,88.13,487.17,2.5059928172283334
5.71,41.31,1003.24,89.48,485.83,2.3895606290697042
25.87,67.79,1011.16,79.88,445.87,5.086255990411808
25.3,59.43,1009.15,58.3,442.5,5.029910535983717
14.09,41.2,1016.45,67.27,472.42,3.753664875824692
25.14,64.63,1020.63,54.0,446.63,5.01398045468867
10.12,38.38,1018.22,85.93,477.73,3.181194744117373
24.55,57.5,1015.36,62.45,447.3,4.954795656734998
8.67,36.66,1026.8,84.36,480.38,2.9444863728670914
9.29,34.03,1018.84,74.81,483.74,3.047950130825634
25.73,66.54,1010.07,55.97,437.07,5.07247474118896
29.23,72.99,1007.04,63.47,431.0,5.406477596365308
9.87,42.74,1024.61,87.74,470.9,3.1416556144810017
21.24,41.67,1012.6,49.27,459.81,4.608687448721165
23.16,57.69,1007.91,84.7,438.29,4.812483766206386
18.81,61.87,1009.71,70.47,448.49,4.337049688440288
27.08,66.05,1017.33,54.68,439.47,5.203844732503075
26.21,70.32,1007.0,78.29,430.4,5.119570294468081
29.63,69.59,1008.3,72.53,438.64,5.443344560102731
13.52,41.48,1014.46,67.12,460.76,3.676955262170047
27.0,69.4,1004.86,82.2,433.83,5.196152422706632
14.59,42.44,1012.7,83.92,470.86,3.819685850956856
12.41,39.28,1017.08,87.02,473.86,3.5227829907617076
12.07,43.71,1025.53,85.62,472.32,3.4741905532080417
21.04,47.43,1007.15,64.82,450.27,4.586937976471886
18.83,47.83,1005.58,77.07,454.23,4.339354790749426
12.57,39.18,1023.09,77.28,471.87,3.5454195802471675
25.2,59.21,1017.54,55.53,444.16,5.019960159204453
11.67,40.23,1017.65,82.48,475.07,3.4161381705077445
26.68,49.02,1008.4,68.01,441.54,5.165268628057984
26.97,64.45,1009.43,53.96,443.75,5.193264869039514
9.07,36.3,1015.26,56.81,479.98,3.0116440692751194
10.5,39.28,1016.55,91.75,480.92,3.24037034920393
12.04,40.78,1025.21,85.97,463.51,3.4698703145794942
7.96,38.91,1016.35,89.17,482.17,2.821347195933177
13.45,45.87,1008.42,87.74,464.59,3.6674241641784495
21.95,68.63,1012.8,61.55,448.9,4.685082710048992
20.28,63.86,1016.04,74.66,447.26,4.503332099679081
26.58,70.98,1008.96,77.36,434.41,5.155579501860096
23.35,63.47,1011.78,84.24,437.87,4.832183771339828
30.55,68.24,1009.43,63.84,426.8,5.527205442174192
19.13,68.61,1010.65,94.92,448.69,4.3737855457258075
22.7,63.56,1014.32,71.76,445.0,4.764451699828638
13.79,45.08,1025.02,84.36,469.55,3.713488925525428
30.95,73.06,1008.86,74.86,431.77,5.563272418280449
25.89,63.56,1013.82,64.51,443.82,5.088221693283421
10.76,44.58,1016.41,79.24,483.54,3.280243893371345
19.67,59.39,1014.07,77.67,447.61,4.435087372307337
7.84,40.07,1016.68,47.63,488.7,2.8
6.06,41.17,1019.67,84.7,489.62,2.4617067250182343
30.47,70.02,1009.65,62.03,435.72,5.519963767997033
16.01,49.64,1026.35,77.75,457.8,4.001249804748512
20.08,49.69,1008.34,69.88,453.54,4.481071300481616
22.67,64.15,1021.02,70.49,453.47,4.761302342846966
27.69,73.91,1005.23,75.71,435.08,5.262128846769148
13.86,44.21,1022.6,83.56,468.3,3.722902093797257
27.21,68.12,1012.96,54.69,435.2,5.21632054229799
11.04,45.51,1017.53,83.42,474.45,3.3226495451672298
6.15,40.07,1020.2,66.64,494.3,2.479919353527449
21.32,45.01,1012.23,59.94,452.75,4.6173585522460785
11.77,40.0,1021.08,85.08,475.49,3.4307433596816885
7.76,37.7,1014.82,76.47,480.7,2.7856776554368237
12.93,43.13,1014.91,55.7,474.88,3.5958309192730407
10.23,41.46,1018.89,83.06,479.48,3.1984371183438953
22.1,71.29,1008.2,75.38,442.35,4.701063709417263
5.02,40.64,1021.2,93.27,485.28,2.240535650240808
20.97,44.63,1007.64,73.69,453.26,4.5793012567421245
7.8,39.04,1018.46,66.5,482.31,2.792848008753788
25.8,65.38,1009.3,52.28,450.5,5.079370039680118
25.64,68.08,1011.06,71.06,431.77,5.063595560468865
14.84,43.69,1016.31,68.67,472.07,3.8522720568516444
23.33,58.95,1017.93,66.37,442.71,4.830113870293329
9.57,39.82,1013.12,89.15,468.02,3.093541659651604
15.03,42.44,1014.25,94.52,464.91,3.8768543949960255
27.21,67.45,1013.83,43.26,436.47,5.21632054229799
28.54,71.94,1007.4,65.99,430.91,5.342284155677232
22.98,58.46,1016.06,72.69,445.05,4.793745925682754
9.26,44.68,1023.22,91.44,478.82,3.043024810940588
10.48,36.71,1023.18,81.37,473.3,3.237282811247729
10.45,39.61,1020.23,73.39,477.41,3.2326459750489227
19.44,48.7,1008.66,94.71,444.9,4.409081537009721
9.44,43.99,1020.31,98.06,475.01,3.0724582991474434
26.23,70.72,1009.73,73.44,445.28,5.121523210920751
7.26,40.69,1020.43,90.22,474.91,2.694438717061496
5.33,39.33,1009.61,94.97,491.17,2.3086792761230392
27.0,73.17,1009.82,64.43,434.94,5.196152422706632
24.34,50.16,1004.78,74.0,445.33,4.933558553417604
